,name,link,image,ingredients,vector
1084,Apple Cider Spiced Doughnuts,https://www.laurainthekitchen.com/recipes/apple-cider-spiced-doughnuts/,http://laurainthekitchen.com/500x300thumbnails/apple-cider-spiced-doughnuts.jpg,vanilla apple too pie cider pumpkin orange need is glaze soda might,"[-0.02339086  0.10866896 -0.00149211  0.01272231  0.03329873 -0.21737838
  0.03870162  0.27251157 -0.08061285 -0.0628761  -0.07406793 -0.20890012
  0.01506953  0.04348051  0.03728636 -0.0471938   0.03954695 -0.12625547
 -0.020191   -0.2505189   0.02679258  0.08909492  0.02579201 -0.07769798
 -0.04927191  0.07978937 -0.11260162 -0.09100381 -0.1289202   0.01299831
  0.10836329 -0.02389751  0.08257468 -0.10460288 -0.08320884  0.18015459
  0.032557   -0.127399   -0.07476071 -0.21767612 -0.01482179 -0.14341535
 -0.03653901  0.011929    0.12492698 -0.00339846 -0.08785748 -0.03725789
  0.04381665  0.04687557  0.02955231 -0.09421939 -0.0608396  -0.01240453
 -0.05060022  0.04472186  0.09218471 -0.02423012 -0.13500343  0.04441618
  0.02916772  0.01256386  0.00184304 -0.00103059 -0.1288728   0.10571271
  0.07680856  0.07755575 -0.20220137  0.19674405 -0.07673942  0.02400728
  0.14313506 -0.03972003  0.13058637  0.09084201 -0.00654052 -0.01645662
 -0.10348532  0.0296247  -0.10648986 -0.02322398 -0.12385327  0.2130685
 -0.00682022  0.01836786 -0.01761984  0.15547459  0.16371346  0.04079324
  0.15503521  0.13266487  0.01207088  0.04433189  0.18962865  0.11213921
  0.07480641 -0.07593018  0.03454745 -0.01924706]"
1085,Apple Butter,https://www.laurainthekitchen.com/recipes/apple-butter/,http://laurainthekitchen.com/500x300thumbnails/apple-butter.jpg,pie pumpkin vanilla apple,"[-2.50394754e-02  1.08149998e-01 -5.88210300e-03  1.31879291e-02
  2.81687118e-02 -2.20012486e-01  3.87044810e-02  2.69384831e-01
 -7.67788440e-02 -6.19909279e-02 -7.72548988e-02 -2.07599625e-01
  1.66556928e-02  4.61353660e-02  3.78076173e-02 -4.59835082e-02
  4.16399874e-02 -1.28938124e-01 -1.72685925e-02 -2.47255385e-01
  3.04236487e-02  8.91098604e-02  2.63391566e-02 -7.66762421e-02
 -4.87998277e-02  7.92978033e-02 -1.09182313e-01 -8.63769278e-02
 -1.25987545e-01  1.48931388e-02  1.11842677e-01 -2.49816906e-02
  7.94394463e-02 -1.09586366e-01 -8.29202533e-02  1.79055914e-01
  3.45677026e-02 -1.26153976e-01 -7.46021345e-02 -2.18129903e-01
 -1.90651417e-02 -1.40554219e-01 -3.92332450e-02  7.75215449e-03
  1.24945574e-01 -3.17723933e-03 -9.03250873e-02 -3.80032100e-02
  4.24452685e-02  5.07582612e-02  2.96621434e-02 -9.02528912e-02
 -6.18559644e-02 -9.83848143e-03 -4.89196852e-02  4.66178954e-02
  9.19898003e-02 -2.00389903e-02 -1.39593318e-01  4.56502661e-02
  2.95167193e-02  1.37492148e-02  6.43985928e-04  1.48392297e-04
 -1.27892047e-01  1.05092466e-01  7.31159300e-02  7.80372098e-02
 -1.99929342e-01  2.02892169e-01 -7.82275125e-02  2.82667372e-02
  1.44849658e-01 -4.31974232e-02  1.29067004e-01  8.67068544e-02
 -7.37514393e-03 -1.47777535e-02 -1.02138527e-01  3.22553702e-02
 -1.08426034e-01 -2.22288389e-02 -1.27059340e-01  2.13875696e-01
 -8.73758364e-03  1.53122153e-02 -1.88998748e-02  1.57274663e-01
  1.60066500e-01  3.71613763e-02  1.57852530e-01  1.35068282e-01
  1.49036888e-02  4.20988798e-02  1.88150838e-01  1.15365967e-01
  7.53499642e-02 -7.52682760e-02  3.66033986e-02 -1.85565893e-02]"
1086,English Muffins,https://www.laurainthekitchen.com/recipes/english-muffins/,http://laurainthekitchen.com/500x300thumbnails/english-muffins.jpg,scalded cornmeal soda bread,"[-2.15692185e-02  1.13037080e-01 -5.46023529e-03  2.29295045e-02
  3.45874690e-02 -2.17182010e-01  3.81161198e-02  2.65120625e-01
 -8.63090828e-02 -6.09774590e-02 -7.08154216e-02 -2.09981054e-01
  1.49436193e-02  3.27568240e-02  3.77287455e-02 -5.67594953e-02
  3.98556739e-02 -1.17564149e-01 -1.89216565e-02 -2.53872782e-01
  2.24261917e-02  8.45513046e-02  2.07945034e-02 -8.03138241e-02
 -5.38422391e-02  7.59642571e-02 -1.06632620e-01 -8.77583548e-02
 -1.23294145e-01  1.61162689e-02  1.03326298e-01 -2.68248208e-02
  8.49326700e-02 -1.11764826e-01 -7.81816989e-02  1.75633252e-01
  3.52727510e-02 -1.36906996e-01 -8.21713433e-02 -2.29694530e-01
 -2.15729587e-02 -1.51680887e-01 -3.82754169e-02  2.32947133e-02
  1.22485057e-01  2.46474263e-03 -9.19381902e-02 -3.84532325e-02
  3.79006267e-02  3.86747457e-02  3.18891108e-02 -9.47879925e-02
 -6.28356263e-02 -1.48388008e-02 -5.80825880e-02  3.61319296e-02
  9.30227414e-02 -3.17266062e-02 -1.37668163e-01  4.18488644e-02
  3.10388487e-02  1.04353931e-02 -1.96451729e-04 -7.20783183e-03
 -1.27843589e-01  1.00988962e-01  7.58416578e-02  8.11837167e-02
 -1.99756905e-01  1.94783807e-01 -7.58702010e-02  3.73795070e-02
  1.44121826e-01 -4.04788069e-02  1.29870921e-01  8.85075778e-02
 -9.95986722e-03 -5.75456675e-03 -1.01139605e-01  3.30436677e-02
 -1.03747874e-01 -1.76459346e-02 -1.32442325e-01  2.04642892e-01
 -2.89867376e-03  1.96262244e-02 -1.66804232e-02  1.45419076e-01
  1.64208457e-01  4.26018052e-02  1.54480249e-01  1.31914288e-01
  4.83321142e-04  4.74872664e-02  1.92313120e-01  1.08271934e-01
  8.40041116e-02 -7.97168985e-02  3.30985375e-02 -2.00259387e-02]"
1087,Polenta,https://www.laurainthekitchen.com/recipes/polenta/,http://laurainthekitchen.com/500x300thumbnails/polenta.jpg,reggiano chicken cornmeal parmiggiano polenta,"[-0.02587177  0.10595664 -0.00340609  0.01549946  0.03620743 -0.21116522
  0.04016377  0.27081633 -0.07772116 -0.06105439 -0.07659993 -0.21051502
  0.01393891  0.03752192  0.04303161 -0.04697427  0.03740815 -0.11618438
 -0.02365741 -0.24497671  0.0247854   0.08431159  0.02155141 -0.08245309
 -0.04606437  0.07656944 -0.10361847 -0.08836929 -0.12451731  0.01141757
  0.10826339 -0.02753809  0.07733244 -0.10857882 -0.07825682  0.179095
  0.02823526 -0.13137391 -0.07456086 -0.22138706 -0.01500624 -0.15441908
 -0.03682927  0.0219449   0.12284639 -0.00237462 -0.08643863 -0.0402834
  0.0509017   0.04413065  0.03009822 -0.0932598  -0.05950686 -0.01467636
 -0.05169443  0.04465791  0.0899412  -0.018649   -0.13365975  0.04933179
  0.03270762  0.01441518  0.00314088  0.002933   -0.12442142  0.10607953
  0.0827475   0.0894407  -0.2004761   0.20013812 -0.0747544   0.02062486
  0.14324576 -0.03725228  0.12538034  0.08973899 -0.01134843 -0.01630939
 -0.09614044  0.02594583 -0.11310632 -0.02591872 -0.13282116  0.20894182
 -0.00160974  0.01598266 -0.01966984  0.15653947  0.17108907  0.03712693
  0.15822262  0.13204755  0.01244002  0.05021737  0.19453622  0.11671321
  0.07735055 -0.075068    0.03850073 -0.02965828]"
1088,Pumpkin Pie Spice Meringues,https://www.laurainthekitchen.com/recipes/pumpkin-pie-spice-meringues/,http://laurainthekitchen.com/500x300thumbnails/pumpkin-pie-spice-meringues.jpg,tartar pie pumpkin super,"[-0.02159766  0.10154716 -0.01574402  0.01502136  0.02160628 -0.2157703
  0.04187148  0.26575392 -0.06703076 -0.05203473 -0.07537505 -0.19918126
  0.01416102  0.03878784  0.03806875 -0.04776314  0.05050489 -0.12632753
 -0.01651311 -0.25219107  0.02052607  0.07823467  0.02943548 -0.08244687
 -0.03637641  0.0895433  -0.10629137 -0.08504134 -0.11791011  0.01604824
  0.10373607 -0.01510436  0.07873072 -0.1130767  -0.08088865  0.17384116
  0.03085823 -0.11902386 -0.07076037 -0.21530877 -0.01170721 -0.14802267
 -0.04086571  0.01641842  0.12350339  0.00332975 -0.10356609 -0.03874711
  0.04288856  0.04804223  0.02845778 -0.09728577 -0.06732637 -0.00396198
 -0.03353573  0.0546107   0.09501924 -0.01571718 -0.14244041  0.05730024
  0.04010319  0.01280281 -0.00402819  0.0041914  -0.1356465   0.09503406
  0.06288137  0.07925426 -0.20663285  0.2002348  -0.07134498  0.02568514
  0.15007111 -0.03510345  0.12987569  0.07828302 -0.01569087 -0.01682903
 -0.10119496  0.03672815 -0.11097728 -0.02358723 -0.1335439   0.22584046
 -0.0075413   0.00444937 -0.00873514  0.17032118  0.15984602  0.03533342
  0.15552203  0.13503535  0.01756528  0.04816433  0.18754208  0.11621135
  0.07401474 -0.07758376  0.03822954 -0.02949193]"
1089,Chicken and Dumplings,https://www.laurainthekitchen.com/recipes/chicken-and-dumplings/,http://laurainthekitchen.com/500x300thumbnails/chicken-and-dumplings.jpg,chicken cracked carrot pea wine thawed celery poultry,"[-0.02417033  0.11045122 -0.00687642  0.01651212  0.03410542 -0.2150259
  0.04063725  0.27339718 -0.0780183  -0.06115787 -0.07399329 -0.20984672
  0.01536954  0.04305004  0.03731237 -0.04560578  0.03993816 -0.12344278
 -0.02149614 -0.24692619  0.02217293  0.09045608  0.02260331 -0.07877558
 -0.04941949  0.0784663  -0.10987321 -0.09278842 -0.12722218  0.01390025
  0.10369199 -0.02689854  0.0802536  -0.10330261 -0.08225654  0.18125166
  0.03224386 -0.12938535 -0.07257519 -0.2175818  -0.01532193 -0.15031749
 -0.03668309  0.0171605   0.12817223 -0.00139721 -0.084587   -0.0407832
  0.03973525  0.04426742  0.03283089 -0.0924004  -0.06133118 -0.01298038
 -0.05608658  0.04201597  0.09239313 -0.02243123 -0.13693167  0.04237332
  0.03503793  0.01467071  0.00511274 -0.00137198 -0.12737697  0.10789064
  0.08097105  0.07976378 -0.20664042  0.19720025 -0.07964752  0.02335914
  0.1443859  -0.04170392  0.12440199  0.09584332 -0.00811565 -0.01116852
 -0.1017205   0.03325087 -0.10925499 -0.02101493 -0.1252092   0.20542344
 -0.00340539  0.02034225 -0.01622595  0.1551716   0.16294336  0.03678949
  0.15572776  0.136386    0.01296903  0.04647796  0.191012    0.11049008
  0.0774649  -0.06853242  0.03589568 -0.02404687]"
1090,Nonna's Fruit Tart,https://www.laurainthekitchen.com/recipes/italian-fruit-tart/,http://laurainthekitchen.com/500x300thumbnails/italian-fruit-tart.jpg,fruit vanilla shot strega vanillina pandegliangeli tortagel glass limoncello,"[-0.01862308  0.11012909 -0.01039002  0.01238334  0.03190603 -0.20948231
  0.02423744  0.2735214  -0.07655986 -0.06114379 -0.0727208  -0.19422458
  0.01050943  0.03497436  0.03973186 -0.05248164  0.03456699 -0.14248508
 -0.02451708 -0.24870713  0.03264515  0.0734643   0.01927017 -0.07585257
 -0.06303561  0.07030277 -0.12103908 -0.09099217 -0.11959099  0.01254937
  0.10368076 -0.02834037  0.07968765 -0.0968556  -0.08179405  0.175151
  0.02650623 -0.12227525 -0.07673217 -0.22154014 -0.01252756 -0.14792845
 -0.04548019  0.01851432  0.13564612 -0.00352854 -0.08766589 -0.02931912
  0.05120991  0.06127951  0.02721237 -0.09192882 -0.05753254 -0.0137319
 -0.05654692  0.04953778  0.08413992 -0.01724593 -0.14003417  0.03799067
  0.02739009  0.03120185  0.00206791 -0.00673686 -0.12792136  0.10937172
  0.07609674  0.08032979 -0.20326503  0.19101633 -0.0885961   0.02796291
  0.15199079 -0.05066579  0.13006292  0.10085186 -0.00684623 -0.0137481
 -0.09564365  0.02975963 -0.10365869 -0.01431847 -0.12975486  0.20114277
 -0.00666203  0.02252706 -0.0197456   0.15903574  0.17077158  0.0322835
  0.15520875  0.14425068  0.01194796  0.03597805  0.19630003  0.11519619
  0.07640874 -0.06312022  0.03361818 -0.02066117]"
1091,Apple Cinnamon Muffins,https://www.laurainthekitchen.com/recipes/apple-cinnamon-muffins/,http://laurainthekitchen.com/500x300thumbnails/apple-cinnamon-muffins.jpg,vanilla apple cinnamon yogurt orange walnut soda,"[-0.02552764  0.10842782 -0.00417079  0.01553812  0.03069527 -0.22143617
  0.03918086  0.27348253 -0.08230162 -0.06574942 -0.07105711 -0.21106517
  0.01627057  0.04444764  0.04048437 -0.04484846  0.0423359  -0.12481657
 -0.01939753 -0.24811792  0.02538252  0.08679844  0.02088735 -0.07625262
 -0.05048832  0.07780113 -0.11005972 -0.08924714 -0.12323114  0.01389154
  0.10580306 -0.02422025  0.07844515 -0.10345561 -0.08133364  0.18084386
  0.03193367 -0.13037658 -0.07276721 -0.2204276  -0.01531186 -0.14631106
 -0.03682088  0.01454998  0.12380427 -0.00140623 -0.0879983  -0.03817428
  0.04002628  0.04931327  0.03071801 -0.09296475 -0.06062291 -0.01133323
 -0.05220383  0.0437489   0.09029378 -0.02174203 -0.13575289  0.04445665
  0.02904494  0.01525683  0.00338435 -0.00147779 -0.12782438  0.1083029
  0.07443114  0.07863815 -0.2031973   0.1961968  -0.07979713  0.02940659
  0.1407069  -0.04485329  0.12983048  0.0911379  -0.00450318 -0.01579966
 -0.10107053  0.03200321 -0.10450997 -0.02169654 -0.12383697  0.21107836
 -0.00724561  0.01829193 -0.02155501  0.15320987  0.164384    0.03935365
  0.15527435  0.13298331  0.01190573  0.04908523  0.19017808  0.11458998
  0.07961563 -0.07354893  0.03928679 -0.02146924]"
1092,Open Faced Breakfast Sandwich,https://www.laurainthekitchen.com/recipes/open-faced-breakfast-sandwich/,http://laurainthekitchen.com/500x300thumbnails/open-faced-breakfast-sandwich.jpg,brioche bread wine skillet bacon applewood,"[-0.02074247  0.11813839 -0.00737475  0.01334856  0.03814964 -0.21536249
  0.03617933  0.27730882 -0.08019164 -0.05898562 -0.0742577  -0.2106963
  0.02664517  0.0418014   0.03926665 -0.04984608  0.04186874 -0.12513624
 -0.01357996 -0.2518242   0.02460825  0.08223923  0.02860978 -0.08562376
 -0.05362259  0.07724077 -0.1081017  -0.0819516  -0.12827285  0.0151329
  0.11082921 -0.02496696  0.07622041 -0.10668179 -0.07254174  0.17601359
  0.02795772 -0.12682527 -0.07291202 -0.21301705 -0.0185878  -0.15060534
 -0.03307421  0.02103912  0.12750539  0.00157334 -0.0736964  -0.03947418
  0.04427724  0.04723466  0.03066208 -0.08354292 -0.04841262 -0.01182312
 -0.05443811  0.04889103  0.08788161 -0.01828953 -0.13738556  0.04714683
  0.0333772   0.01432337  0.00633551 -0.00145636 -0.12026618  0.0964307
  0.08122544  0.08857531 -0.19538942  0.19991979 -0.08761364  0.03289875
  0.14404391 -0.04272861  0.12833506  0.09179473 -0.01283704 -0.00977363
 -0.10055827  0.0264135  -0.10819501 -0.01970617 -0.12817109  0.20469432
 -0.0091171   0.0223752  -0.02385381  0.15784085  0.16658549  0.04179974
  0.16271782  0.13738911  0.00409242  0.04280566  0.1990997   0.11086473
  0.07367314 -0.06837244  0.02760466 -0.02765194]"
1093,Sweet Potato and Chorizo Quesadillas,https://www.laurainthekitchen.com/recipes/sweet-potato-and-chorizo-quesadillas/,http://laurainthekitchen.com/500x300thumbnails/sweet-potato-and-chorizo-quesadillas.jpg,lime spanish chorizo it gouda drain fridge allow potato ready ingredient together until minute tortilla keep chili cool,"[-0.02918323  0.11533463 -0.00189079  0.01820193  0.03702369 -0.21621381
  0.04241782  0.27163833 -0.08109816 -0.06112955 -0.07715447 -0.21264562
  0.02149772  0.03776436  0.04616893 -0.05116776  0.03794718 -0.11850313
 -0.0208927  -0.24821317  0.02845925  0.09190667  0.01729976 -0.07411169
 -0.04974023  0.07586154 -0.10822058 -0.09176204 -0.12164943  0.00833224
  0.10554714 -0.02387963  0.08199057 -0.10197477 -0.07960924  0.1836035
  0.02974392 -0.12684959 -0.07200061 -0.21844272 -0.01041529 -0.14439154
 -0.04229144  0.01495427  0.12493567  0.00121851 -0.08699244 -0.03597306
  0.03902799  0.04308111  0.02919387 -0.08957276 -0.0597715  -0.01098138
 -0.05018496  0.04209199  0.09850226 -0.02498992 -0.13376772  0.04953809
  0.02954032  0.01587852  0.00603023 -0.00615125 -0.12349462  0.10781034
  0.07674093  0.08012191 -0.20680702  0.2032219  -0.08016236  0.02269827
  0.14644796 -0.03683062  0.1223085   0.09510995 -0.00778074 -0.01442621
 -0.0987772   0.03020146 -0.10640875 -0.02173292 -0.12349356  0.20584878
 -0.00361568  0.02445549 -0.01815407  0.15673612  0.1645333   0.04139326
  0.15637295  0.13635902  0.01718114  0.0467139   0.191152    0.1141653
  0.07712217 -0.07057487  0.03541489 -0.02522854]"
1094,Mini Apple Pies,https://www.laurainthekitchen.com/recipes/mini-apple-pies/,http://laurainthekitchen.com/500x300thumbnails/mini-apple-pies.jpg,vanilla vanillina apple cinnamon pandegliangeli orange,"[-2.52887029e-02  1.08669721e-01 -4.24081786e-03  1.52590610e-02
  2.98121125e-02 -2.16831237e-01  3.77434418e-02  2.73601949e-01
 -8.30001459e-02 -6.55419379e-02 -7.29314014e-02 -2.04790592e-01
  1.64680462e-02  4.49281111e-02  4.07325253e-02 -4.69698310e-02
  3.76622379e-02 -1.31499305e-01 -2.04970054e-02 -2.51181483e-01
  2.95392666e-02  8.77515525e-02  2.34328192e-02 -7.91015029e-02
 -5.33782989e-02  7.84902498e-02 -1.10813186e-01 -8.98802057e-02
 -1.20763570e-01  1.46789309e-02  1.09495804e-01 -2.77396459e-02
  7.91921988e-02 -1.03231929e-01 -7.96997324e-02  1.83144093e-01
  3.28247771e-02 -1.28060937e-01 -7.49329031e-02 -2.19343647e-01
 -1.45994518e-02 -1.45127401e-01 -3.86733375e-02  1.74987819e-02
  1.23012550e-01 -1.77502539e-03 -8.76784995e-02 -3.66427749e-02
  3.92679498e-02  5.03441989e-02  3.08598094e-02 -8.71924236e-02
 -5.89963794e-02 -1.17266327e-02 -4.84358817e-02  4.41974327e-02
  9.02779177e-02 -2.00497303e-02 -1.34425491e-01  4.39613350e-02
  2.88317986e-02  1.91002637e-02  4.91229864e-03 -2.08733996e-04
 -1.28688529e-01  1.06369674e-01  7.30791613e-02  7.74038881e-02
 -2.04501480e-01  1.96460202e-01 -8.05154517e-02  2.90442389e-02
  1.38168097e-01 -4.26345430e-02  1.27825111e-01  8.89539272e-02
 -4.74604359e-03 -1.32202059e-02 -1.01820417e-01  3.40308845e-02
 -1.04458682e-01 -1.95110459e-02 -1.22553729e-01  2.11353272e-01
 -8.49815086e-03  2.10367106e-02 -2.14074925e-02  1.58382282e-01
  1.67594612e-01  3.80047075e-02  1.52619258e-01  1.37330100e-01
  1.57836564e-02  4.58534919e-02  1.92720518e-01  1.16354048e-01
  7.65749440e-02 -7.09117353e-02  3.82638909e-02 -2.12060343e-02]"
1095,Spaghetti with Roasted Veggies,https://www.laurainthekitchen.com/recipes/spaghetti-with-roasted-veggies/,http://laurainthekitchen.com/500x300thumbnails/spaghetti-with-roasted-veggies.jpg,ricotta eggplant wheat salata pesto zucchini shaving parmiggiano spaghetti squash,"[-0.02099517  0.11431107 -0.00723134  0.01322231  0.03846254 -0.2192556
  0.0445778   0.27073544 -0.07969318 -0.06144395 -0.0723034  -0.21164374
  0.01841542  0.0392499   0.03958868 -0.04336625  0.03754281 -0.12401321
 -0.01979517 -0.2513493   0.02177069  0.08632284  0.01699504 -0.07820342
 -0.05550257  0.08059231 -0.10485788 -0.08738172 -0.1280474   0.01309939
  0.10775112 -0.03081653  0.08376253 -0.10641527 -0.0782486   0.17978984
  0.02921628 -0.13006742 -0.07133878 -0.2202333  -0.01205764 -0.1467849
 -0.03776534  0.01074382  0.12648337 -0.00316672 -0.08637065 -0.03669016
  0.04070696  0.04465988  0.0287927  -0.09239932 -0.05877262 -0.0110805
 -0.05147764  0.04418314  0.09077968 -0.0178513  -0.13561244  0.0459343
  0.03663028  0.01538456  0.00282649 -0.00030614 -0.12080776  0.1048492
  0.07295072  0.07836179 -0.20630252  0.19526564 -0.08280943  0.02409476
  0.14110023 -0.0418729   0.12626916  0.08944137 -0.00795932 -0.01080759
 -0.10110561  0.0311678  -0.10880829 -0.01670985 -0.12925294  0.21134959
 -0.0045775   0.01940073 -0.02089677  0.15390073  0.16738005  0.03584354
  0.15723161  0.13530518  0.00811846  0.04931218  0.18788923  0.11299807
  0.07100888 -0.07671776  0.0368215  -0.02317003]"
1096,Mini Ravioli Soup,https://www.laurainthekitchen.com/recipes/mini-ravioli-soup/,http://laurainthekitchen.com/500x300thumbnails/mini-ravioli-soup.jpg,tomato carrot will ravioli wine filled beef celery mushroom lean cheese spinach do,"[-0.02630751  0.11555766 -0.00600868  0.01705716  0.03731852 -0.21676312
  0.0394538   0.2722399  -0.07673783 -0.0575897  -0.07258914 -0.21141778
  0.01878582  0.03912665  0.04241633 -0.04403455  0.04186314 -0.12125584
 -0.02099705 -0.2502361   0.02730438  0.08872084  0.02200326 -0.07684919
 -0.05068005  0.078845   -0.10672467 -0.09190531 -0.12403741  0.00987676
  0.10902474 -0.02701312  0.07998829 -0.10471946 -0.08107618  0.18122704
  0.03230821 -0.12684025 -0.07203194 -0.21548127 -0.01498635 -0.15111981
 -0.0391224   0.02065548  0.12816785 -0.00130835 -0.08453796 -0.0399651
  0.04303703  0.04947523  0.03252436 -0.08825834 -0.0610921  -0.00987092
 -0.05457209  0.04600732  0.09436648 -0.01982998 -0.14125235  0.0483745
  0.03342794  0.01600908  0.00653974 -0.00170372 -0.12538995  0.10385787
  0.07938863  0.08083134 -0.20290855  0.19521898 -0.08089755  0.02490499
  0.1433341  -0.03878006  0.12894115  0.09428031 -0.00596407 -0.01266723
 -0.09903678  0.02878412 -0.11119404 -0.02332086 -0.12297016  0.20417103
 -0.00669613  0.01812289 -0.01806404  0.15447974  0.16749819  0.03769619
  0.15653281  0.13560614  0.01387967  0.04851938  0.19034554  0.11357807
  0.07427935 -0.07006846  0.03496338 -0.02389023]"
1097,Salted Caramel Chocolate Cupcakes,https://www.laurainthekitchen.com/recipes/salted-caramel-chocolate-cupcakes/,http://laurainthekitchen.com/500x300thumbnails/salted-caramel-chocolate-cupcakes.jpg,vanilla caramel de soda espresso fleur cocoa sel,"[-0.03136163  0.10200304 -0.01247283  0.01361734  0.0339605  -0.22090417
  0.04067005  0.27847797 -0.08216419 -0.06032864 -0.06929301 -0.2073312
  0.00989053  0.0437834   0.04044979 -0.05031605  0.0411323  -0.13306436
 -0.02072871 -0.24952793  0.0295693   0.08139656  0.02131797 -0.07232807
 -0.05275979  0.07639832 -0.10377269 -0.09432742 -0.13137329  0.0192685
  0.10835636 -0.02555126  0.08270606 -0.10740813 -0.07941058  0.19038364
  0.02625748 -0.12983967 -0.0701267  -0.22292636 -0.00938439 -0.14877732
 -0.03410262  0.01488861  0.11921609 -0.0029185  -0.09326135 -0.03376568
  0.04289047  0.04974291  0.03133286 -0.09250512 -0.05923847 -0.0157497
 -0.04281005  0.03990114  0.0944347  -0.0241452  -0.13659103  0.04435023
  0.0226602   0.01260131  0.00866673 -0.00684291 -0.12259848  0.10691634
  0.07926179  0.07924247 -0.20884489  0.19805427 -0.08014328  0.02502303
  0.135562   -0.03816938  0.12761529  0.08938715 -0.01181101 -0.01949315
 -0.1032175   0.03536844 -0.10027771 -0.02513054 -0.12090554  0.20711336
 -0.00105926  0.01247949 -0.01594179  0.1414403   0.16920048  0.04790673
  0.15076952  0.13467768  0.02084271  0.04921302  0.1826107   0.11286963
  0.07462549 -0.0748568   0.04156139 -0.02744704]"
